t,qx,qy,qz,qw
13.528,0.17749448051351172,0.3499339368400365,0.5939138369526948,0.7023590986888401
13.552,0.1814089036366882,0.34966829914649566,0.5945863919863011,0.7009207606556139
13.576,0.18526576463762248,0.34931522781639507,0.595260402928068,0.699514489324368
13.596,0.18843173587333678,0.34896015332623576,0.5958230706049207,0.6983660650698993
13.62,0.19217833115238556,0.34845742219305054,0.5964907194293595,0.6970249174805039
13.64,0.19524284258966823,0.34805421522399227,0.5970353596674733,0.6959075189916025
13.656,0.1976548494729148,0.3477589932942229,0.597458687813966,0.6950103304400892
13.672,0.20003352561999516,0.3474737526407217,0.5978743553665964,0.6941144250401271
13.696,0.20353524711738322,0.3470584968833599,0.5985012352046951,0.6927626392786946
13.716,0.20639103554780858,0.3467163613041235,0.5990187028181057,0.6916408742430177
13.732,0.20863068339359012,0.34644020585500085,0.5994309044239919,0.690749601907452
13.752,0.2113745003010171,0.3460829753515786,0.5999453067895006,0.6896470283090808
13.772,0.2140583457808362,0.3457060093984325,0.600454931844303,0.6885639073399336
13.788,0.21615987629827701,0.3453891126711083,0.6008639520927472,0.6877090807910441
13.804,0.21822085899706628,0.34505974113765503,0.6012733003203167,0.686865234282906
13.82,0.22024586359963344,0.34471287111161714,0.6016717365354224,0.6860436702657395
13.84,0.22273092918812745,0.34424785354576387,0.6021586224822464,0.685046963267783
13.856,0.22468018113450192,0.34385377750225554,0.6025506546623317,0.6842631836280484
13.88,0.2275408260099014,0.34322452065581954,0.6031466792328686,0.683107739854906
13.904,0.2303259255684526,0.3425406802542248,0.6037492535600132,0.6819843760730414
13.92,0.23214256665412336,0.3420678569796555,0.6041532665702666,0.6812475618019183
13.94,0.2343710336140884,0.3415153986577606,0.6046477698209998,0.6803223688317075
13.96,0.2365582453132127,0.3409932075937151,0.6051293577189856,0.6793984761359797
13.976,0.2382821410117776,0.34058237236061584,0.6055026621250255,0.6786691351988579
13.992,0.23997693590612987,0.34017104455180736,0.6058808945935982,0.6779403161400707
14.016,0.24246291435358122,0.3395241355069262,0.6064526062525019,0.6768680321458462
14.032,0.24407939083372895,0.3390575877528809,0.6068386812934714,0.6761745470242384
14.048,0.24566387650396093,0.338550893571964,0.6072305382466795,0.6755024986358817
14.072,0.2479775349592376,0.33770232666447575,0.6078372823274548,0.6745354838210619
14.088,0.24947655080411868,0.337065322137764,0.6082554727289305,0.6739241048562893
14.104,0.2509380337391701,0.3363628360572531,0.6086866774857,0.6733429099604896
14.124,0.25271319919713875,0.3353904104021572,0.6092447067050957,0.6726590510159228
14.148,0.2547620603227397,0.33407995152738174,0.6099457406400294,0.6719025763328051
14.172,0.25671562031716777,0.33261491664167325,0.6106788945333029,0.6712195581806357
14.192,0.25827866850406855,0.33135543491754255,0.6112981377413913,0.6706789783050298
14.212,0.2597808297108919,0.33006938148577863,0.6119252982452997,0.6701608413565487
14.228,0.26092332124642137,0.3289611699506729,0.6124498412646472,0.6697826222210681
14.244,0.2620045068033445,0.32776602690187046,0.6130116080705261,0.6694324748579847
14.264,0.26328538832880477,0.3262038348788504,0.6137352438731449,0.6690298295523553
14.284,0.2644939216463895,0.32461903195568864,0.614472503951356,0.6686471351856793
14.304,0.2656275148756761,0.32299796852973345,0.6152259993859488,0.6682898363331575
14.32,0.2664798881091458,0.3216707989595329,0.6158414976749098,0.6680236643050881
14.34,0.2674753604074048,0.3199683578762822,0.6166273768800872,0.6677183984396919
14.364,0.2685631405558427,0.31784798349508836,0.6176046570007444,0.6673911795745293
14.384,0.2693706974657038,0.31600363666002884,0.618458101619307,0.667151186393249
14.404,0.27008943564856464,0.3140866989890533,0.6193376113036876,0.6669498972890258
14.424,0.27071823496515984,0.31209699183482914,0.6202443386090808,0.6667863716126651
14.44,0.2711535033806804,0.31045256526551374,0.6209895646124806,0.666683540344928
14.464,0.2716926801379998,0.30789739530565013,0.6221392988274702,0.6665770580944791
14.484,0.2720352741756421,0.30569311418334244,0.6231324372651627,0.666524189488312
14.508,0.27231595728120206,0.3029621387736563,0.6243709007066026,0.6664975170475433
14.528,0.27244129896862657,0.30060508674654346,0.6254299728326908,0.666520569465707
14.548,0.2724660366117895,0.2981729769449728,0.6265210861043972,0.6665781749948032
14.568,0.2723856318178544,0.2956502899055832,0.6276477564645709,0.6666747838811091
14.592,0.2721499847135619,0.2924956290159686,0.6290503025030556,0.666840617949878
14.612,0.2718413179949202,0.2897570124509084,0.6302611554134369,0.667018776005015
14.632,0.2714329218604733,0.2869314888595097,0.6315064997510192,0.6672286192927933
14.652,0.27094895416672604,0.2840926849820795,0.6327718524965547,0.6674412283217968
14.672,0.2703888923624099,0.2812364028982952,0.6340625119632245,0.6676531011646263
14.692,0.2697383346348446,0.2783233014986962,0.6353821119105503,0.6678824316714549
14.712,0.26898136501977604,0.27532354461833364,0.6367390525881986,0.6681387205962379
14.736,0.26791802485483834,0.2716060932198104,0.6384224695843346,0.6684809738605829
14.756,0.2668977179895884,0.26840154112963915,0.6398736484703293,0.6687958842909055
14.772,0.26599426698475787,0.26576448716326573,0.6410639625780359,0.6690689674299911
14.788,0.2650115556472662,0.26305896007215696,0.642281467402549,0.6693604227397969
14.812,0.2633888931302093,0.2588666943499936,0.6441528094963186,0.6698369081723922
14.828,0.26220424672641646,0.25597891348102225,0.6454331334034742,0.6701789307018545
14.848,0.2606093143523978,0.25226792350547517,0.6470701999820279,0.6706294329495442
14.876,0.2581550351161919,0.24688748923125586,0.6494352767778053,0.6712945454729836
14.9,0.2558501708486524,0.24211136065728595,0.6515349869158333,0.6718816413193457
14.92,0.25379143157523076,0.2380184701394904,0.6533266661846473,0.6723848484190478
14.94,0.251610645074457,0.2338286046341361,0.6551556164679337,0.6728947801481227
14.96,0.2493095115584215,0.22954542580947795,0.6570164406527462,0.6734115098871143
14.98,0.24692062490097302,0.22522180263535593,0.6588933032839501,0.6739176207102456
14.996,0.24495615108942942,0.2217470582034116,0.660401217923632,0.674310727770639
15.016,0.24242450498705845,0.21737313476500428,0.6623058294131656,0.6747816446744487
15.036,0.2397992926228208,0.21295311694597596,0.664245409940988,0.6752224112193826
15.056,0.23707571080543188,0.2084751936652856,0.6662083343411725,0.6756475828615695
15.08,0.23366774749767794,0.20302526947183658,0.6686007148453075,0.6761310581859062
15.104,0.23009526794964982,0.1974945036658366,0.6710469493741877,0.6765708243965003
15.12,0.22761863417886372,0.19376058080301864,0.6726909450710976,0.6768555880841785
15.14,0.224419893389671,0.18904247562977364,0.674766272894427,0.67719209300087
15.156,0.2217791649681429,0.1852293160340316,0.6764334317050469,0.677452518586603
15.176,0.2183757409018979,0.18042237935613875,0.6785332044156699,0.6777554804783356
15.192,0.215573365349364,0.1765503492067835,0.6802236515786344,0.6779777888544293
15.208,0.21270037135396097,0.17265976146618617,0.6819230195672751,0.6781800308034561
15.224,0.20976137608222084,0.1687570500952213,0.6836325094896796,0.6783567019762504
15.244,0.2059949720452123,0.16385591020955745,0.6857695008299274,0.6785554538230181
15.264,0.2021384019133619,0.15895560110107707,0.687913127783455,0.6787110666356424
15.284,0.19822128997460095,0.15410008646681367,0.6900562802937914,0.6788105874091992
15.304,0.19424492027741863,0.1492876879698915,0.692201535212314,0.6788513326323661
15.32,0.19102093655057498,0.14546755768423938,0.6939182610984607,0.6788428672195154
15.34,0.18693491711940785,0.14072854663537815,0.6960642397318262,0.6787822825398504
15.356,0.18361564515487133,0.13695254720312383,0.697762164330633,0.6787173614234185
15.376,0.17940006828164845,0.1322505676564374,0.6998605551589834,0.6786166857568783
15.396,0.1751184632520078,0.12758512084749088,0.7019596631557339,0.678460162477411
15.42,0.16989932325582588,0.12204533256825995,0.7044806923158161,0.6781932695845216
15.444,0.16460302630332732,0.11658697220073126,0.7069989843400678,0.6778390353077675
15.468,0.15924796484349937,0.11122979767262464,0.7095210768522555,0.6773830964124558
15.488,0.1547441330275729,0.10684793564509006,0.7116190350187782,0.6769314004689624
15.504,0.15111805733761385,0.10339851228374,0.7132848790779109,0.6765328977092132
15.524,0.14656591178384892,0.09916031363923072,0.7153656205168648,0.6759716670722667
15.544,0.14199875837338974,0.095004912112363,0.7174469000068234,0.6753372231452499
15.564,0.13741964654180175,0.09093423573435898,0.7195287865098569,0.6746296249790601
15.596,0.13009204279671904,0.08461599818270706,0.7228602490774706,0.6733418548970339
15.612,0.12643913412370958,0.08155167388618115,0.724516800527194,0.6726350240674707
15.628,0.12280572837432233,0.07856044440291293,0.7261731777185226,0.6718776120811378
15.652,0.11738462092527335,0.07419959806399086,0.728656505580571,0.6706526427984039
15.672,0.11288712486378853,0.07066563387491834,0.7307284002075864,0.6695512455063501
15.688,0.10930527561515194,0.06790059164051199,0.7323873257092204,0.6686184797910243
15.712,0.10381080058615612,0.06369175016015782,0.7348915923020451,0.6671589212526219
15.732,0.09768381068508679,0.05857636928876069,0.7370959881377958,0.6661202491758927
15.756,0.0862992783904584,0.04827769255883368,0.7399618267796386,0.6653406600076542
15.776,0.07375002575468625,0.03669079029601019,0.7423761451799976,0.6649002772418766
15.796,0.059447349867736296,0.023551680781782616,0.7446365293971149,0.6644003085591363
15.824,0.03847620018515295,0.004695901016430616,0.7473551656255988,0.6632931380209581
15.844,0.02389471109580965,-0.008008383130719193,0.7489711527495704,0.6621231916571562
15.86,0.012917491368638125,-0.01727788253602777,0.7501047424326611,0.6609670858460681
15.884,-0.0020289476965953263,-0.02937043797127966,0.7516328720673993,0.6589243404005747
15.904,-0.012871497470840087,-0.037629490180349744,0.7528498837677798,0.6569896487255075
15.924,-0.022121736582613877,-0.04417330999243946,0.7540958567687738,0.6549036465458492
15.94,-0.02842164538550067,-0.04825947171022316,0.7551660588123553,0.6531366297197281
15.96,-0.034962623634552145,-0.052009647555907354,0.7566083989946817,0.6508581581884056
15.976,-0.039118879723150965,-0.05394215848420431,0.7578640851587835,0.6490007590239868
15.996,-0.04299014883265167,-0.055069971067767495,0.7595716657895804,0.6466606760269128
16.016,-0.04535763692623185,-0.05479431561570462,0.761467997857662,0.6442877897239079
16.04,-0.04627750510322574,-0.05272570743061356,0.7639923736598397,0.6414000664850029
16.06,-0.04565718912177395,-0.04978890190986353,0.7662712864521444,0.6389560250025696
16.076,-0.04441954822599073,-0.04681427108905489,0.7681929890093007,0.6369575020319298
16.092,-0.04258857915275388,-0.04335544155107526,0.7701814141880886,0.6349229148903802
16.12,-0.038221012286538486,-0.03639673940471519,0.7737644594353159,0.631270934619416
16.136,-0.035158435083818336,-0.0319993849599612,0.7758529814322747,0.6291200799587403
16.156,-0.03088405438331023,-0.026195949814789864,0.778481902507202,0.6263592219061814
16.172,-0.027167479934979383,-0.021359858631582643,0.7805883385912922,0.6240893606916461
16.192,-0.02225624664589744,-0.015163890262110326,0.7832076470867481,0.621176703895273
16.208,-0.018181426538204926,-0.010139511772624794,0.7852814454611691,0.6187888795416944
16.224,-0.014017152746055,-0.005083938884748937,0.7873232554679586,0.6163600931222313
16.244,-0.008756817882980897,0.0012215039832282372,0.7898297497340588,0.6132624173252567
16.268,-0.002445894917598751,0.008707421583196179,0.7927762083806112,0.6094457168879654
16.288,0.0027343906566235925,0.014821839249639117,0.7951727081048628,0.60619567836976
16.304,0.00678924542337374,0.019606186255560924,0.797052859782658,0.6035530153345106
16.324,0.011712275460176752,0.025432766012499122,0.7993613393937773,0.6001978391323021
16.344,0.01642659299566403,0.031061166405479006,0.801625701980038,0.5967927654631022
16.36,0.020026148548280887,0.03541133734591104,0.8034052161751785,0.5940412857573211
16.376,0.023459592774411637,0.039617157193167836,0.8051606193329602,0.5912668648234524
16.4,0.028278835899173203,0.04564413557000089,0.8077550313566723,0.5870679088880916
16.424,0.03267127148614937,0.051314788504457136,0.8103141361212266,0.5828296331710764
16.444,0.03599216304616438,0.055757757659184684,0.8124260680479112,0.5792749956767415
16.464,0.03899745006552409,0.059941143927800485,0.8145241897937538,0.5757053086378852
16.48,0.04117241553470884,0.0631012620506099,0.816192263948413,0.5728466210055023
16.504,0.04405547588816974,0.06753256074893399,0.8186733765123844,0.5685704625398423
16.52,0.04573110445402253,0.07028134476445559,0.820325837431466,0.5657161117609069
16.54,0.047582657421388355,0.0735101237235912,0.8223914868691785,0.5621426818415081
16.56,0.04917295328125266,0.07651690745488797,0.8244607418632903,0.5585621439601622
16.584,0.05075149288412084,0.07984025795546962,0.8269552764280675,0.5542515583806831
16.604,0.0517963602014394,0.0823733583324858,0.8290429893209028,0.5506536922284025
16.624,0.05261636564752535,0.08470544028049565,0.8311351940653825,0.547056483042503
16.648,0.05330771476918834,0.08724457495577954,0.8336492134903533,0.5427482478403663
16.668,0.053638539363169334,0.08913973340276538,0.8357620423257341,0.5391463842328792
16.684,0.05375946020756817,0.09052049202102588,0.8374633880969591,0.536256500715492
16.704,0.053770034675539716,0.09210287565164513,0.8396063817982465,0.532622725117269
16.72,0.05367960815007131,0.09326436315606845,0.8413324832713819,0.5296979430074822
16.748,0.0533540877541744,0.09509656879917652,0.8443674790944342,0.5245508022777713
16.768,0.05300653142138743,0.096258672354133,0.8465528832411905,0.5208385464799244
16.792,0.052528584619440176,0.09753113846159937,0.8491986405161208,0.516323632786487
16.816,0.05215402452740363,0.09876478664855311,0.8518501481907647,0.5117389956523082
16.836,0.05194143486466702,0.09977805378820119,0.8540623345175617,0.5078621427955139
16.852,0.051795012960371416,0.10055936110648962,0.8558313365221948,0.504735391024766
16.868,0.05165380825043599,0.10131095820519403,0.8575983834195118,0.5015904570434058
16.892,0.05141389139676649,0.10236387371582978,0.8602528035421257,0.49683333536231655
16.912,0.05116563043624211,0.10316922241662976,0.8624630172219135,0.4928445330248509
16.932,0.05085353035932451,0.10390551120591915,0.8646726010221113,0.48883418071232154
16.956,0.050380288035410094,0.10469524888742716,0.8673262245265848,0.48398961939935137
16.976,0.049894895218754766,0.10527323401059727,0.8695397109314459,0.4799257617020754
